File_path,filter_idx
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0624.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0625.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0626.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0627.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0628.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0629.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0630.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0631.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0632.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0633.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0634.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0635.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0636.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0637.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0638.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0639.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0640.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0641.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0642.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0643.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0644.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0645.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0646.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0647.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0648.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0649.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0650.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0651.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0652.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0653.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0654.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0655.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0656.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0657.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0658.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0659.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0660.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0661.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0662.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0663.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0664.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0665.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0666.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0667.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0668.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0669.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0670.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0671.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0672.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0673.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0674.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0675.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0676.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0677.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0678.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0679.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0680.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0681.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0682.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0683.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0684.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0685.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0686.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0687.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0688.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0689.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0690.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0691.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0692.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0693.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0694.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0695.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0696.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0697.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0698.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0699.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0700.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0701.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0702.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0703.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0704.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0705.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0706.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0707.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0708.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0709.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0710.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0711.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0712.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0713.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0714.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0715.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0716.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0717.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0718.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0719.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0720.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0721.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0722.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0723.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0724.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0725.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0726.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0727.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0728.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0729.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0730.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0731.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0732.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0733.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0734.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0735.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0736.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0737.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0738.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0739.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0740.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0741.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0742.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0743.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0744.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0745.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0746.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0747.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0748.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0749.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0750.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0751.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0752.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0753.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0754.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0755.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0756.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0757.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0758.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0759.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0760.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0761.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0762.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0763.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0764.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0765.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0766.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0767.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0768.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0769.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0770.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0771.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0772.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0773.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0774.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0775.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0776.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0777.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0778.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0779.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0780.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0781.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0782.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0783.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0784.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0785.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0786.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0787.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0788.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0789.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0790.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0791.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0792.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0793.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0794.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0795.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0796.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0797.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0798.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0799.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0800.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0801.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0802.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0803.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0804.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0805.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0806.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0807.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0808.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0809.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0810.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0811.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0812.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0813.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0814.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0815.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0816.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0817.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0818.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0819.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0820.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0821.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0822.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0823.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0824.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0825.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0826.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0827.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0828.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0829.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0830.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0831.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0832.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0833.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0834.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0835.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0836.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0837.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0838.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0839.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0840.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0841.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0842.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0843.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0844.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0845.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0846.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0847.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0848.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0849.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0850.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0851.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0852.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0853.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0854.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0855.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0856.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0857.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0858.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0859.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0860.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0861.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0862.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0863.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0864.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0865.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0866.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0867.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0868.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0869.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0870.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0871.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0872.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0873.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0874.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0875.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0876.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0877.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0878.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0879.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0880.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0881.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0882.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0883.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0884.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0885.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0886.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0887.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0888.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0889.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0890.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0891.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0892.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0893.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0894.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0895.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0896.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0897.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0898.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0899.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0900.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0901.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0902.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0903.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0904.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0905.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0906.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0907.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0908.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0909.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0910.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0911.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0912.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0913.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0914.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0915.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0916.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0917.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0918.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0919.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0920.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0921.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0922.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0923.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0924.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0925.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0926.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0927.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0928.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0929.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0930.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0931.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0932.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0933.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0934.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0935.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0936.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0937.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0938.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0939.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0940.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0941.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0942.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0943.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0944.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0945.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0946.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0947.wav,3
D:\VSCodeRepository\SceneZone-ANC\data\synth_noise\cls_3\0948.wav,3
